,GM,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA
364,1,7.066666666666666,3.466666666666667,3.933333333333333,11.0,0.0,0.0,0.0,1.5333333333333334,2.533333333333333,0.26666666666666666,0.06666666666666667,2.533333333333333,0.9333333333333333,0.9333333333333333,0.0,5.266666666666667,4.8,0.8666666666666667,0.0,5.4,0.06666666666666667,0.0
365,1,6.176470588235294,3.1176470588235294,3.4705882352941178,9.647058823529411,0.23529411764705882,0.17647058823529413,0.0,2.3529411764705883,1.3529411764705883,1.1764705882352942,0.17647058823529413,2.1176470588235294,0.7647058823529411,0.7058823529411765,0.0,3.176470588235294,6.411764705882353,0.17647058823529413,0.17647058823529413,1.2941176470588236,0.058823529411764705,0.058823529411764705
366,1,6.357142857142857,3.0,5.357142857142857,11.714285714285714,0.07142857142857142,0.07142857142857142,0.0,3.0714285714285716,1.0,0.7142857142857143,0.5714285714285714,2.0,0.6428571428571429,0.9285714285714286,0.0,4.357142857142857,7.142857142857143,0.07142857142857142,0.07142857142857142,1.3571428571428572,0.07142857142857142,0.14285714285714285
367,1,11.1,6.7,5.3,16.4,0.1,0.0,0.2,1.2,4.3,0.9,0.1,2.2,0.5,0.3,0.2,5.7,8.8,1.5,0.0,6.2,0.1,0.0
368,1,7.285714285714286,3.4285714285714284,4.357142857142857,11.642857142857142,0.5,0.21428571428571427,0.0,1.4285714285714286,0.7142857142857143,2.142857142857143,1.0714285714285714,1.2857142857142858,1.1428571428571428,0.35714285714285715,0.0,3.642857142857143,8.5,0.14285714285714285,0.5714285714285714,1.5,0.14285714285714285,0.35714285714285715
369,1,9.9,4.7,6.4,16.3,0.6,0.5,0.0,2.2,0.9,2.0,1.0,2.9,0.5,0.2,0.0,5.2,11.1,0.2,0.5,1.9,0.2,0.2
370,1,7.454545454545454,2.6363636363636362,7.363636363636363,14.818181818181818,0.18181818181818182,0.36363636363636365,20.545454545454547,1.4545454545454546,0.7272727272727273,2.090909090909091,3.727272727272727,4.363636363636363,2.272727272727273,2.6363636363636362,0.36363636363636365,8.636363636363637,6.909090909090909,0.2727272727272727,0.36363636363636365,3.4545454545454546,0.0,0.09090909090909091
371,1,6.266666666666667,4.333333333333333,4.533333333333333,10.8,1.5333333333333334,0.8666666666666667,0.0,2.933333333333333,0.13333333333333333,0.9333333333333333,0.13333333333333333,2.2,1.0,1.1333333333333333,0.0,4.0,6.466666666666667,0.6666666666666666,2.066666666666667,0.6666666666666666,0.2,0.6666666666666666
372,1,6.0588235294117645,2.5294117647058822,3.4705882352941178,9.529411764705882,0.8235294117647058,0.6470588235294118,0.0,3.8823529411764706,0.23529411764705882,1.8823529411764706,0.4117647058823529,1.4705882352941178,1.0,0.5882352941176471,0.0,4.529411764705882,5.176470588235294,0.23529411764705882,0.8235294117647058,1.1176470588235294,0.058823529411764705,0.6470588235294118
373,1,5.571428571428571,2.642857142857143,6.0,11.571428571428571,0.7857142857142857,0.6428571428571429,0.0,3.7857142857142856,0.2857142857142857,1.7142857142857142,0.35714285714285715,2.142857142857143,0.5,1.0,0.0,5.571428571428571,6.571428571428571,0.42857142857142855,0.8571428571428571,1.0,0.07142857142857142,0.8571428571428571
